ID|KEYID|KEYSTATUSID|STARTDATE|ENDDATE|OWNERID|PERSONRESPID|NOTE
17796|13023|1|1940-05-03|1940-05-04|0|0|
17797|13024|1|1940-05-04|1940-05-05|0|0|
17798|3120|3|1940-05-05|1940-05-06|1299079|0|
17799|3121|3|1940-05-06|1940-05-07|1299801|0|
17800|3125|3|1940-05-07|1940-05-08|1237666|0|
17801|3123|3|1940-05-08|1940-05-09|1272888|0|
17802|3124|3|1940-05-09|1940-05-10|1307869|0|
17803|3127|1|1940-05-10|1940-05-11|0|0|
17804|3128|2|1940-05-11|1940-05-12|0|0|
17805|3129|1|1940-05-12|1940-05-13|0|0|
17806|3151|3|1940-05-13|1940-05-14|1296734|0|
17807|3154|3|1940-05-14|1940-05-15|1289698|0|
17808|3159|3|1940-05-15|1940-05-16|1305792|0|
17809|3160|3|1940-05-16|1940-05-17|1299079|0|
17810|3149|3|1940-05-17|1940-05-18|1272887|0|
17811|3166|3|1940-05-18|1940-05-19|1256829|0|
17812|3167|3|1940-05-19|1940-05-20|1271359|0|
17813|3156|3|1940-05-20|1940-05-21|1322488|0|
17814|3177|3|1940-05-21|1940-05-22|1270128|0|
17815|3178|3|1940-05-22|1940-05-23|1131336|0|
17816|3173|3|1940-05-23|1940-05-24|1305008|0|
17817|20273|3|1940-05-24|1940-05-25|1266889|0|
17818|20271|1|1940-05-25|1940-05-26|0|0|
17819|20266|1|1940-05-26|1940-05-27|0|0|
17820|20268|3|1940-05-27|1940-05-28|1305069|0|
17821|20269|1|1940-05-28|1940-05-29|0|0|
17822|20270|1|1940-05-29|1940-05-30|0|0|
17823|20272|2|1940-05-30|1940-05-31|0|0|
17824|20265|1|1940-05-31|1940-06-01|0|0|
17825|20274|1|1940-06-01|1940-06-02|0|0|
17826|3183|3|1940-06-02|1940-06-03|1293422|0|
17827|3190|3|1940-06-03|1940-06-04|1320729|0|
17828|3194|3|1940-06-04|1940-06-05|1307869|0|
17829|3184|3|1940-06-05|1940-06-06|1329655|0|
17830|3185|3|1940-06-06|1940-06-07|1292863|0|
17831|3188|3|1940-06-07|1940-06-08|1296714|0|
17832|3195|3|1940-06-08|1940-06-09|1293496|0|
17833|3197|3|1940-06-09|1940-06-10|1315504|0|
17834|3198|1|1940-06-10|1940-06-11|0|0|
17835|13000|1|1940-06-11|1940-06-12|0|0|
17836|13002|1|1940-06-12|1940-06-13|0|0|
17837|13003|1|1940-06-13|1940-06-14|0|0|
17838|13004|1|1940-06-14|1940-06-15|0|0|
17839|13005|1|1940-06-15|1940-06-16|0|0|
17840|13006|1|1940-06-16|1940-06-17|0|0|
17841|13007|1|1940-06-17|1940-06-18|0|0|
17842|13008|1|1940-06-18|1940-06-19|0|0|
17843|13009|1|1940-06-19|1940-06-20|0|0|
17844|15884|2|1940-06-20|1940-06-21|0|0|
17845|4132|3|1940-06-21|1940-06-22|1227695|0|
17846|4131|1|1940-06-22|1940-06-23|0|0|
17847|13104|3|1940-06-23|1940-06-24|1128567|0|
17848|13101|2|1940-06-24|1940-06-25|0|0|
17849|13102|3|1940-06-25|1940-06-26|1309558|0|
17850|13105|2|1940-06-26|1940-06-27|0|0|
17851|13107|2|1940-06-27|1940-06-28|0|0|
17852|13109|3|1940-06-28|1940-06-29|1156772|0|
17853|13112|3|1940-06-29|1940-06-30|1292845|0|
17854|13113|3|1940-06-30|1940-07-01|1293029|0|
17855|3843|1|1940-07-01|1940-07-02|0|0|
17856|3846|3|1940-07-02|1940-07-03|1630309|0|
17857|3834|1|1940-07-03|1940-07-04|0|0|
17858|3836|3|1940-07-04|1940-07-05|1321955|0|
17859|3838|3|1940-07-05|1940-07-06|1137085|0|
17860|3839|1|1940-07-06|1940-07-07|0|0|
17861|3840|1|1940-07-07|1940-07-08|0|0|
17862|3842|3|1940-07-08|1940-07-09|1131336|0|
17863|3847|1|1940-07-09|1940-07-10|0|0|
17864|14910|1|1940-07-10|1940-07-11|0|0|
17865|11414|2|1940-07-11|1940-07-12|0|0|
17866|11418|2|1940-07-12|1940-07-13|0|0|
17867|11419|3|1940-07-13|1940-07-14|1297737|0|
17868|11416|1|1940-07-14|1940-07-15|0|0|
17869|11413|1|1940-07-15|1940-07-16|0|0|
17870|11420|3|1940-07-16|1940-07-17|1305070|0|
17871|11412|3|1940-07-17|1940-07-18|1290147|0|
17872|11422|1|1940-07-18|1940-07-19|0|0|
17873|6965|1|1940-07-19|1940-07-20|0|0|
17874|6961|1|1940-07-20|1940-07-21|0|0|
17875|6960|1|1940-07-21|1940-07-22|0|0|
17876|6964|1|1940-07-22|1940-07-23|0|0|
17877|6962|1|1940-07-23|1940-07-24|0|0|
17878|6966|4|1940-07-24|1940-07-25|0|0|
17879|6959|1|1940-07-25|1940-07-26|0|0|
17880|6967|1|1940-07-26|1940-07-27|0|0|
17881|6011|3|1940-07-27|1940-07-28|1303570|0|
17882|6012|1|1940-07-28|1940-07-29|0|0|
17883|7171|3|1940-07-29|1940-07-30|1293037|0|
17884|7172|3|1940-07-30|1940-07-31|1293038|0|
17885|6014|3|1940-07-31|1940-08-01|1300676|0|
17886|17302|3|1940-08-01|1940-08-02|1316865|0|
17887|17303|3|1940-08-02|1940-08-03|1270291|0|
17888|5433|1|1940-08-03|1940-08-04|0|0|
17889|5434|3|1940-08-04|1940-08-05|1228352|0|
17890|5435|1|1940-08-05|1940-08-06|0|0|
17891|5438|1|1940-08-06|1940-08-07|0|0|
17892|17305|2|1940-08-07|1940-08-08|0|0|
17893|6018|3|1940-08-08|1940-08-09|1247170|0|
17894|6019|2|1940-08-09|1940-08-10|0|0|
17895|6021|2|1940-08-10|1940-08-11|0|0|
17896|6022|2|1940-08-11|1940-08-12|0|0|
17897|6023|3|1940-08-12|1940-08-13|1250420|0|
17898|6024|3|1940-08-13|1940-08-14|1306440|0|
17899|6025|2|1940-08-14|1940-08-15|0|0|
17900|6027|2|1940-08-15|1940-08-16|0|0|
17901|6028|2|1940-08-16|1940-08-17|0|0|
17902|6029|2|1940-08-17|1940-08-18|0|0|
17903|6031|2|1940-08-18|1940-08-19|0|0|
17904|6033|1|1940-08-19|1940-08-20|0|0|
17905|6034|2|1940-08-20|1940-08-21|0|0|
17906|6035|2|1940-08-21|1940-08-22|0|0|
17907|6036|2|1940-08-22|1940-08-23|0|0|
17908|6037|2|1940-08-23|1940-08-24|0|0|
17909|6038|2|1940-08-24|1940-08-25|0|0|
17910|6040|2|1940-08-25|1940-08-26|0|0|
17911|6041|2|1940-08-26|1940-08-27|0|0|
17912|20442|3|1940-08-27|1940-08-28|1298439|0|
17913|17329|3|1940-08-28|1940-08-29|1209918|0|
17914|17330|3|1940-08-29|1940-08-30|1293471|0|
17915|17331|3|1940-08-30|1940-08-31|1185040|0|
17916|17337|3|1940-08-31|1940-09-01|1128098|0|
17917|17339|3|1940-09-01|1940-09-02|1227924|0|
17918|3902|3|1940-09-02|1940-09-03|1376529|0|
17919|17374|3|1940-09-03|1940-09-04|1293037|0|
17920|17376|3|1940-09-04|1940-09-05|1293225|0|
17921|17377|3|1940-09-05|1940-09-06|1142800|0|
17922|17378|3|1940-09-06|1940-09-07|1292845|0|
17923|11933|3|1940-09-07|1940-09-08|1289531|0|
17924|10009|1|1940-09-08|1940-09-09|0|0|
17925|10010|4|1940-09-09|1940-09-10|0|0|
17926|11192|3|1940-09-10|1940-09-11|1185717|0|
17927|11193|3|1940-09-11|1940-09-12|1305719|0|
17928|17564|3|1940-09-12|1940-09-13|1320338|0|
17929|17567|3|1940-09-13|1940-09-14|1289538|0|
17930|6719|1|1940-09-14|1940-09-15|0|0|
17931|6720|1|1940-09-15|1940-09-16|0|0|
17932|6721|1|1940-09-16|1940-09-17|0|0|
17933|4916|3|1940-09-17|1940-09-18|1293278|0|
17934|17596|1|1940-09-18|1940-09-19|0|0|
17935|17669|3|1940-09-19|1940-09-20|1303184|0|
17936|17663|3|1940-09-20|1940-09-21|1272403|0|
17937|17665|3|1940-09-21|1940-09-22|1196125|0|
17938|17666|3|1940-09-22|1940-09-23|1201651|0|
17939|17668|2|1940-09-23|1940-09-24|0|0|
17940|17670|3|1940-09-24|1940-09-25|1310693|0|
17941|17129|3|1940-09-25|1940-09-26|1289698|0|
17942|17130|3|1940-09-26|1940-09-27|1293215|0|
17943|12043|3|1940-09-27|1940-09-28|1324726|0|
17944|12044|3|1940-09-28|1940-09-29|1325048|0|
17945|20413|1|1940-09-29|1940-09-30|0|0|
17946|17696|2|1940-09-30|1940-10-01|0|0|
17947|5279|3|1940-10-01|1940-10-02|1293519|0|
17948|5281|3|1940-10-02|1940-10-03|1293519|0|
17949|5282|3|1940-10-03|1940-10-04|1293519|0|
17950|1247|1|1940-10-04|1940-10-05|0|0|
17951|8799|3|1940-10-05|1940-10-06|1325647|0|
17952|8800|2|1940-10-06|1940-10-07|0|0|
17953|8801|3|1940-10-07|1940-10-08|1323470|0|
17954|8803|3|1940-10-08|1940-10-09|1315505|0|
17955|8804|1|1940-10-09|1940-10-10|0|0|
17956|8805|3|1940-10-10|1940-10-11|1135919|0|
17957|7344|3|1940-10-11|1940-10-12|1322409|0|
17958|9291|1|1940-10-12|1940-10-13|0|0|
17959|20294|1|1940-10-13|1940-10-14|0|0|
17960|20295|1|1940-10-14|1940-10-15|0|0|
17961|20296|1|1940-10-15|1940-10-16|0|0|
17962|7949|4|1940-10-16|1940-10-17|0|0|
17963|7945|5|1940-10-17|1940-10-18|0|0|
17964|7954|3|1940-10-18|1940-10-19|1265621|0|
17965|7944|3|1940-10-19|1940-10-20|1298070|0|
17966|7953|3|1940-10-20|1940-10-21|1293565|0|
17967|7947|3|1940-10-21|1940-10-22|1293580|0|
17968|7950|3|1940-10-22|1940-10-23|1293607|0|
17969|7955|3|1940-10-23|1940-10-24|1137738|0|
17970|11972|3|1940-10-24|1940-10-25|1293607|0|
17971|5463|1|1940-10-25|1940-10-26|0|0|
17972|3364|3|1940-10-26|1940-10-27|1293619|0|
17973|3366|2|1940-10-27|1940-10-28|0|0|
17974|3367|3|1940-10-28|1940-10-29|1272889|0|
17975|3918|1|1940-10-29|1940-10-30|0|0|
17976|3917|2|1940-10-30|1940-10-31|0|0|
17977|18029|3|1940-10-31|1940-11-01|1218655|0|
17978|9175|2|1940-11-01|1940-11-02|0|0|
17979|9176|2|1940-11-02|1940-11-03|0|0|
17980|5547|1|1940-11-03|1940-11-04|0|0|
17981|10092|2|1940-11-04|1940-11-05|0|0|
17982|10093|2|1940-11-05|1940-11-06|0|0|
17983|17952|2|1940-11-06|1940-11-07|0|0|
17984|17953|2|1940-11-07|1940-11-08|0|0|
17985|17956|2|1940-11-08|1940-11-09|0|0|
17986|3934|4|1940-11-09|1940-11-10|0|0|
17987|3933|4|1940-11-10|1940-11-11|0|0|
17988|3941|3|1940-11-11|1940-11-12|1122151|0|
17989|3943|2|1940-11-12|1940-11-13|0|0|
17990|3942|3|1940-11-13|1940-11-14|1293415|0|
17991|3965|3|1940-11-14|1940-11-15|1319374|0|
17992|3966|3|1940-11-15|1940-11-16|1317765|0|
17993|3945|3|1940-11-16|1940-11-17|1254259|0|
17994|3947|3|1940-11-17|1940-11-18|1266802|0|
17995|3963|3|1940-11-18|1940-11-19|1208488|0|
17996|3957|3|1940-11-19|1940-11-20|1276601|0|
17997|3956|3|1940-11-20|1940-11-21|1335103|0|
17998|3959|3|1940-11-21|1940-11-22|1793650|0|
17999|3939|3|1940-11-22|1940-11-23|1133111|0|
18000|3960|3|1940-11-23|1940-11-24|1297736|0|
18001|8051|3|1940-11-24|1940-11-25|1296235|0|
18002|8048|4|1940-11-25|1940-11-26|0|0|
18003|8052|3|1940-11-26|1940-11-27|1228759|0|
18004|8049|3|1940-11-27|1940-11-28|1244365|0|
18005|8050|2|1940-11-28|1940-11-29|0|0|
18006|8059|3|1940-11-29|1940-11-30|1317265|0|
18007|8061|3|1940-11-30|1940-12-01|1293471|0|
18008|8062|3|1940-12-01|1940-12-02|1140865|0|
18009|8063|3|1940-12-02|1940-12-03|1259336|0|
18010|8064|3|1940-12-03|1940-12-04|1458157|0|
18011|8067|3|1940-12-04|1940-12-05|1210340|0|
18012|8068|3|1940-12-05|1940-12-06|1300844|0|
18013|8069|3|1940-12-06|1940-12-07|1293300|0|
18014|8065|3|1940-12-07|1940-12-08|1922622|0|
18015|17433|3|1940-12-08|1940-12-09|1293577|0|
18016|17435|3|1940-12-09|1940-12-10|1292976|0|
18017|17439|3|1940-12-10|1940-12-11|1296909|0|
18018|17440|3|1940-12-11|1940-12-12|1300299|0|
18019|17441|3|1940-12-12|1940-12-13|1293142|0|
18020|17442|3|1940-12-13|1940-12-14|1306762|0|
18021|17426|3|1940-12-14|1940-12-15|1293583|0|
18022|17427|3|1940-12-15|1940-12-16|1298081|0|
18023|17428|3|1940-12-16|1940-12-17|1293579|0|
18024|17429|3|1940-12-17|1940-12-18|1297763|0|
18025|17430|3|1940-12-18|1940-12-19|1299784|0|
18026|17449|3|1940-12-19|1940-12-20|1299079|0|
18027|17452|3|1940-12-20|1940-12-21|1227872|0|
18028|18399|3|1940-12-21|1940-12-22|1317266|0|
18029|18401|2|1940-12-22|1940-12-23|0|0|
18030|18400|2|1940-12-23|1940-12-24|0|0|
18031|13230|2|1940-12-24|1940-12-25|0|0|
18032|13229|2|1940-12-25|1940-12-26|0|0|
18033|13200|3|1940-12-26|1940-12-27|1295225|0|
18034|13198|2|1940-12-27|1940-12-28|0|0|
18035|13201|3|1940-12-28|1940-12-29|1187531|0|
18036|6003|2|1940-12-29|1940-12-30|0|0|
18037|6004|4|1940-12-30|1940-12-31|0|0|
18038|6005|1|1940-12-31|1941-01-01|0|0|
18039|18530|3|1941-01-01|1941-01-02|1492182|0|
18040|18529|3|1941-01-02|1941-01-03|1492182|0|
18041|18628|3|1941-01-03|1941-01-04|1218655|0|
18042|18629|3|1941-01-04|1941-01-05|1218655|0|
18043|18347|3|1941-01-05|1941-01-06|1135721|0|
18044|18348|2|1941-01-06|1941-01-07|0|0|
18045|5293|1|1941-01-07|1941-01-08|0|0|
18046|5292|2|1941-01-08|1941-01-09|0|0|
18047|18671|3|1941-01-09|1941-01-10|1293279|0|
18048|18672|3|1941-01-10|1941-01-11|1296552|0|
18049|18673|3|1941-01-11|1941-01-12|1649561|0|
18050|18736|3|1941-01-12|1941-01-13|1297619|0|
18051|18737|3|1941-01-13|1941-01-14|1290381|0|
18052|18738|3|1941-01-14|1941-01-15|1292988|0|
18053|18749|3|1941-01-15|1941-01-16|1237362|0|
18054|18750|3|1941-01-16|1941-01-17|1265621|0|
18055|18751|3|1941-01-17|1941-01-18|1237362|0|
18056|18752|3|1941-01-18|1941-01-19|1265621|0|
18057|19395|3|1941-01-19|1941-01-20|1298189|0|
18058|18285|3|1941-01-20|1941-01-21|1315504|0|
18059|18284|3|1941-01-21|1941-01-22|1293496|0|
18060|18283|3|1941-01-22|1941-01-23|1320729|0|
18061|18286|3|1941-01-23|1941-01-24|1316697|0|
18062|18895|3|1941-01-24|1941-01-25|1228072|0|
18063|18896|2|1941-01-25|1941-01-26|0|0|
18064|19534|3|1941-01-26|1941-01-27|1140865|0|
18065|19535|3|1941-01-27|1941-01-28|1259336|0|
18066|19536|3|1941-01-28|1941-01-29|1210340|0|
18067|19537|3|1941-01-29|1941-01-30|1458157|0|
18068|19539|3|1941-01-30|1941-01-31|1293471|0|
18069|19540|2|1941-01-31|1941-02-01|0|0|
18070|19072|3|1941-02-01|1941-02-02|1218655|0|
18071|3871|4|1941-02-02|1941-02-03|0|0|
18072|3867|3|1941-02-03|1941-02-04|1266802|0|
18073|3883|3|1941-02-04|1941-02-05|1319374|0|
18074|20210|3|1941-02-05|1941-02-06|1840569|0|
18075|3877|3|1941-02-06|1941-02-07|1309480|0|
18076|3878|3|1941-02-07|1941-02-08|1345201|0|
18077|3879|3|1941-02-08|1941-02-09|1793650|0|
18078|3881|3|1941-02-09|1941-02-10|1228269|0|
18079|3880|3|1941-02-10|1941-02-11|1751491|0|
18080|3882|3|1941-02-11|1941-02-12|1299025|0|
18081|19057|3|1941-02-12|1941-02-13|1297691|0|
18082|4006|3|1941-02-13|1941-02-14|1125009|0|
18083|19733|3|1941-02-14|1941-02-15|1306696|0|
18084|19734|3|1941-02-15|1941-02-16|1306696|0|
18085|19736|3|1941-02-16|1941-02-17|1244208|0|
18086|17540|3|1941-02-17|1941-02-18|1303570|0|
18087|6260|3|1941-02-18|1941-02-19|1254486|0|
18088|6262|3|1941-02-19|1941-02-20|1299758|0|
18089|6258|3|1941-02-20|1941-02-21|1271282|0|
18090|6263|1|1941-02-21|1941-02-22|0|0|
18091|6264|1|1941-02-22|1941-02-23|0|0|
18092|6259|1|1941-02-23|1941-02-24|0|0|
18093|12964|3|1941-02-24|1941-02-25|1277015|0|
18094|4070|4|1941-02-25|1941-02-26|0|0|
18095|4071|3|1941-02-26|1941-02-27|1322885|0|
18096|4072|3|1941-02-27|1941-02-28|1194748|0|
18097|13069|1|1941-02-28|1941-03-01|0|0|
18098|11937|2|1941-03-01|1941-03-02|0|0|
18099|3814|3|1941-03-02|1941-03-03|1314676|0|
18100|3815|3|1941-03-03|1941-03-04|1293454|0|
18101|3822|3|1941-03-04|1941-03-05|1327377|0|
18102|3894|2|1941-03-05|1941-03-06|0|0|
18103|19713|2|1941-03-06|1941-03-07|0|0|
18104|10414|3|1941-03-07|1941-03-08|1293017|0|
18105|10415|3|1941-03-08|1941-03-09|1317765|0|
18106|10416|1|1941-03-09|1941-03-10|0|0|
18107|10417|1|1941-03-10|1941-03-11|0|0|
18108|20427|3|1941-03-11|1941-03-12|1310663|0|
18109|8991|1|1941-03-12|1941-03-13|0|0|
18110|13045|3|1941-03-13|1941-03-14|1313651|0|
18111|13041|2|1941-03-14|1941-03-15|0|0|
18112|13049|3|1941-03-15|1941-03-16|1304897|0|
18113|16954|1|1941-03-16|1941-03-17|0|0|
18114|4120|1|1941-03-17|1941-03-18|0|0|
18115|4126|1|1941-03-18|1941-03-19|0|0|
18116|4123|1|1941-03-19|1941-03-20|0|0|
18117|4127|1|1941-03-20|1941-03-21|0|0|
18118|4128|1|1941-03-21|1941-03-22|0|0|
18119|4129|1|1941-03-22|1941-03-23|0|0|
18120|4130|1|1941-03-23|1941-03-24|0|0|
18121|4124|1|1941-03-24|1941-03-25|0|0|
18122|11925|5|1941-03-25|1941-03-26|0|0|
18123|11926|3|1941-03-26|1941-03-27|1184030|0|
18124|11927|2|1941-03-27|1941-03-28|0|0|
18125|19746|3|1941-03-28|1941-03-29|1304896|0|
18126|19747|3|1941-03-29|1941-03-30|1248166|0|
18127|19748|3|1941-03-30|1941-03-31|1327377|0|
18128|4148|1|1941-03-31|1941-04-01|0|0|
18129|4152|3|1941-04-01|1941-04-02|1164827|0|
18130|8382|3|1941-04-02|1941-04-03|1124661|0|
18131|4170|3|1941-04-03|1941-04-04|1288129|0|
18132|4453|3|1941-04-04|1941-04-05|1277341|0|
18133|4173|3|1941-04-05|1941-04-06|1293574|0|
18134|4182|1|1941-04-06|1941-04-07|0|0|
18135|4181|3|1941-04-07|1941-04-08|1254486|0|
18136|16540|3|1941-04-08|1941-04-09|1313650|0|
18137|4194|3|1941-04-09|1941-04-10|1655322|0|
18138|4196|3|1941-04-10|1941-04-11|1299758|0|
18139|4197|1|1941-04-11|1941-04-12|0|0|
18140|391|1|1941-04-12|1941-04-13|0|0|
18141|393|3|1941-04-13|1941-04-14|1293471|0|
18142|395|4|1941-04-14|1941-04-15|0|0|
18143|396|2|1941-04-15|1941-04-16|0|0|
18144|4252|1|1941-04-16|1941-04-17|0|0|
18145|4253|1|1941-04-17|1941-04-18|0|0|
18146|4262|1|1941-04-18|1941-04-19|0|0|
18147|8399|3|1941-04-19|1941-04-20|1321904|0|
18148|8402|2|1941-04-20|1941-04-21|0|0|
18149|8403|2|1941-04-21|1941-04-22|0|0|
18150|8406|3|1941-04-22|1941-04-23|1272886|0|
18151|8407|3|1941-04-23|1941-04-24|1293573|0|
18152|8424|3|1941-04-24|1941-04-25|1303799|0|
18153|8426|3|1941-04-25|1941-04-26|1230363|0|
18154|8427|2|1941-04-26|1941-04-27|0|0|
18155|8430|3|1941-04-27|1941-04-28|1228759|0|
18156|8429|3|1941-04-28|1941-04-29|1317265|0|
18157|8431|3|1941-04-29|1941-04-30|1260238|0|
18158|8415|3|1941-04-30|1941-05-01|1266752|0|
18159|8436|3|1941-05-01|1941-05-02|1270866|0|
18160|16554|1|1941-05-02|1941-05-03|0|0|
18161|4036|1|1941-05-03|1941-05-04|0|0|
18162|4039|3|1941-05-04|1941-05-05|1151890|0|
18163|18662|3|1941-05-05|1941-05-06|1292851|0|
18164|16743|2|1941-05-06|1941-05-07|0|0|
18165|16740|3|1941-05-07|1941-05-08|1149002|0|
18166|16741|3|1941-05-08|1941-05-09|1146029|0|
18167|16742|1|1941-05-09|1941-05-10|0|0|
18168|4490|3|1941-05-10|1941-05-11|1302894|0|
18169|4491|3|1941-05-11|1941-05-12|1198371|0|
18170|4493|3|1941-05-12|1941-05-13|1274183|0|
18171|4596|3|1941-05-13|1941-05-14|1327377|0|
18172|4598|3|1941-05-14|1941-05-15|1304896|0|
18173|4597|4|1941-05-15|1941-05-16|0|0|
18174|4594|2|1941-05-16|1941-05-17|0|0|
18175|4595|2|1941-05-17|1941-05-18|0|0|
18176|4600|3|1941-05-18|1941-05-19|1292850|0|
18177|20220|3|1941-05-19|1941-05-20|1313651|0|
18178|17792|3|1941-05-20|1941-05-21|1215534|0|
18179|17793|3|1941-05-21|1941-05-22|1296610|0|
18180|17794|3|1941-05-22|1941-05-23|1293215|0|
18181|17795|3|1941-05-23|1941-05-24|1260223|0|
18182|4807|4|1941-05-24|1941-05-25|0|0|
18183|4804|4|1941-05-25|1941-05-26|0|0|
18184|4808|3|1941-05-26|1941-05-27|1249682|0|
18185|4812|3|1941-05-27|1941-05-28|1322269|0|
18186|4806|4|1941-05-28|1941-05-29|0|0|
18187|4811|3|1941-05-29|1941-05-30|1209012|0|
18188|4814|3|1941-05-30|1941-05-31|1292998|0|
18189|4819|3|1941-05-31|1941-06-01|1270290|0|
18190|3884|3|1941-06-01|1941-06-02|1260093|0|
18191|3892|3|1941-06-02|1941-06-03|1293004|0|
18192|3893|1|1941-06-03|1941-06-04|0|0|
18193|4842|3|1941-06-04|1941-06-05|1293496|0|
18194|1237|3|1941-06-05|1941-06-06|1273212|0|
18195|1235|1|1941-06-06|1941-06-07|0|0|
18196|10980|3|1941-06-07|1941-06-08|1293278|0|
18197|7996|1|1941-06-08|1941-06-09|0|0|
18198|4995|3|1941-06-09|1941-06-10|1258175|0|
18199|4888|1|1941-06-10|1941-06-11|0|0|
18200|19750|3|1941-06-11|1941-06-12|1405912|0|
18201|7997|1|1941-06-12|1941-06-13|0|0|
18202|9468|3|1941-06-13|1941-06-14|1320025|0|
18203|9467|1|1941-06-14|1941-06-15|0|0|
18204|8460|3|1941-06-15|1941-06-16|1293496|0|
18205|16737|3|1941-06-16|1941-06-17|1165306|0|
18206|5069|3|1941-06-17|1941-06-18|1293539|0|
18207|6969|3|1941-06-18|1941-06-19|1314599|0|
18208|6971|2|1941-06-19|1941-06-20|0|0|
18209|5112|2|1941-06-20|1941-06-21|0|0|
18210|5114|1|1941-06-21|1941-06-22|0|0|
18211|5140|1|1941-06-22|1941-06-23|0|0|
18212|5155|1|1941-06-23|1941-06-24|0|0|
18213|16707|3|1941-06-24|1941-06-25|1328560|0|
18214|16711|2|1941-06-25|1941-06-26|0|0|
18215|16714|3|1941-06-26|1941-06-27|1269072|0|
18216|5182|3|1941-06-27|1941-06-28|0|0|
18217|5183|3|1941-06-28|1941-06-29|0|0|
18218|5185|3|1941-06-29|1941-06-30|0|0|
18219|5189|1|1941-06-30|1941-07-01|0|0|
18220|15531|2|1941-07-01|1941-07-02|0|0|
18221|15532|2|1941-07-02|1941-07-03|0|0|
18222|15523|2|1941-07-03|1941-07-04|0|0|
18223|15524|2|1941-07-04|1941-07-05|0|0|
18224|15526|2|1941-07-05|1941-07-06|0|0|
18225|15529|2|1941-07-06|1941-07-07|0|0|
18226|15530|4|1941-07-07|1941-07-08|0|0|
18227|15521|3|1941-07-08|1941-07-09|1293048|0|
18228|15534|2|1941-07-09|1941-07-10|0|0|
18229|15535|2|1941-07-10|1941-07-11|0|0|
18230|15536|2|1941-07-11|1941-07-12|0|0|
18231|15537|2|1941-07-12|1941-07-13|0|0|
18232|15538|2|1941-07-13|1941-07-14|0|0|
18233|15540|2|1941-07-14|1941-07-15|0|0|
18234|16950|1|1941-07-15|1941-07-16|0|0|
18235|16951|1|1941-07-16|1941-07-17|0|0|
18236|5240|1|1941-07-17|1941-07-18|0|0|
18237|5237|4|1941-07-18|1941-07-19|0|0|
18238|5238|2|1941-07-19|1941-07-20|0|0|
18239|5236|4|1941-07-20|1941-07-21|0|0|
18240|17272|2|1941-07-21|1941-07-22|0|0|
18241|17274|3|1941-07-22|1941-07-23|1225551|0|
18242|17275|2|1941-07-23|1941-07-24|0|0|
18243|17277|2|1941-07-24|1941-07-25|0|0|
18244|17286|3|1941-07-25|1941-07-26|1326714|0|
18245|4425|3|1941-07-26|1941-07-27|1321514|0|
18246|4422|4|1941-07-27|1941-07-28|0|0|
18247|4423|3|1941-07-28|1941-07-29|1321514|0|
18248|5247|3|1941-07-29|1941-07-30|1299801|0|
18249|5270|3|1941-07-30|1941-07-31|1293496|0|
18250|5297|1|1941-07-31|1941-08-01|0|0|
18251|5443|1|1941-08-01|1941-08-02|0|0|
18252|5445|1|1941-08-02|1941-08-03|0|0|
18253|5446|1|1941-08-03|1941-08-04|0|0|
18254|5442|1|1941-08-04|1941-08-05|0|0|
18255|16569|3|1941-08-05|1941-08-06|1266802|0|
18256|16570|1|1941-08-06|1941-08-07|0|0|
18257|3481|3|1941-08-07|1941-08-08|1519045|0|
18258|3476|4|1941-08-08|1941-08-09|0|0|
18259|3482|3|1941-08-09|1941-08-10|1319374|0|
18260|3483|3|1941-08-10|1941-08-11|1840569|0|
18261|3479|3|1941-08-11|1941-08-12|1793650|0|
18262|3480|3|1941-08-12|1941-08-13|1228269|0|
18263|17464|3|1941-08-13|1941-08-14|1260093|0|
18264|17470|1|1941-08-14|1941-08-15|0|0|
18265|3540|1|1941-08-15|1941-08-16|0|0|
18266|3538|1|1941-08-16|1941-08-17|0|0|
18267|13168|3|1941-08-17|1941-08-18|1329655|0|
18268|13171|2|1941-08-18|1941-08-19|0|0|
18269|13172|3|1941-08-19|1941-08-20|1239004|0|
18270|13173|3|1941-08-20|1941-08-21|1289531|0|
18271|13174|2|1941-08-21|1941-08-22|0|0|
18272|13175|3|1941-08-22|1941-08-23|1301315|0|
18273|13176|3|1941-08-23|1941-08-24|1293560|0|
18274|13179|3|1941-08-24|1941-08-25|1296635|0|
18275|18539|3|1941-08-25|1941-08-26|1163399|0|
18276|18541|3|1941-08-26|1941-08-27|1323469|0|
18277|18542|3|1941-08-27|1941-08-28|1288234|0|
18278|18543|3|1941-08-28|1941-08-29|1318933|0|
18279|18715|3|1941-08-29|1941-08-30|1294122|0|
18280|18716|3|1941-08-30|1941-08-31|1294122|0|
18281|18718|3|1941-08-31|1941-09-01|1256829|0|
18282|18721|3|1941-09-01|1941-09-02|1294122|0|
18283|18722|3|1941-09-02|1941-09-03|1137823|0|
18284|18723|3|1941-09-03|1941-09-04|1131336|0|
18285|3682|3|1941-09-04|1941-09-05|1251321|0|
18286|3683|1|1941-09-05|1941-09-06|0|0|
18287|3684|1|1941-09-06|1941-09-07|0|0|
18288|3685|1|1941-09-07|1941-09-08|0|0|
18289|3686|1|1941-09-08|1941-09-09|0|0|
18290|3687|1|1941-09-09|1941-09-10|0|0|
18291|3688|3|1941-09-10|1941-09-11|1293539|0|
