ID|NUMBER|KEYTYPEID
2159|11|291
2160|12|291
2161|13|291
2162|14|291
2163|15|291
2164|16|291
2165|17|291
2166|18|291
2167|19|291
2168|20|291
2169|21|291
2170|22|291
2171|23|291
2172|24|291
2173|25|291
2174|26|291
2175|27|291
2176|28|291
2177|29|291
2178|30|291
2179|31|291
2180|32|291
2181|33|291
2182|34|291
2183|1|352
2184|2|352
2185|1|353
2186|2|353
2187|3|353
2188|4|353
2189|1|354
2190|2|354
2191|3|354
2192|1|355
2193|2|355
2194|3|355
2195|1|356
2196|2|356
2197|3|356
2198|1|357
2199|2|357
2200|3|357
2201|1|358
2202|2|358
2203|3|358
2204|4|358
2205|5|358
2206|1|359
2207|2|359
2208|3|359
2209|4|359
2210|1|360
2211|2|360
2212|3|360
2213|4|360
2214|1|361
2215|1|362
2216|1|363
2217|2|363
2218|3|363
2219|4|363
2220|5|363
2221|1|364
2222|2|364
2223|3|364
2224|1|365
2225|2|365
2226|3|365
2227|1|366
2228|2|366
2229|3|366
2230|4|366
2231|1|367
2232|2|367
2233|3|367
2234|4|367
2235|5|367
2236|6|367
2237|1|368
2238|2|368
2239|3|368
2240|1|376
2241|2|376
2242|3|376
2243|4|376
2244|1|377
2245|2|377
2246|3|377
2247|4|377
2248|1|378
2249|2|378
2250|3|378
2251|1|379
2252|2|379
2253|3|379
2254|1|380
2255|2|380
2256|3|380
2257|1|381
2258|2|381
2259|3|381
2260|4|381
2261|1|382
2262|2|382
2263|3|382
2264|1|383
2265|2|383
2266|3|383
2267|1|384
2268|2|384
2269|3|384
2270|4|384
2271|1|385
2272|2|385
2273|3|385
2274|4|385
2275|5|385
2276|1|386
2277|2|386
2278|3|386
2279|4|386
2280|1|387
2281|2|387
2282|3|387
2283|4|387
2284|1|388
2285|2|388
2286|1|389
2287|2|389
2288|3|389
2289|1|390
2290|2|390
2291|3|390
2292|4|390
2293|5|390
2294|1|391
2295|2|391
2296|3|391
2297|4|391
2298|1|392
2299|2|392
2300|3|392
2301|4|392
2302|1|393
2303|2|393
2304|3|393
2305|1|394
2306|2|394
2307|3|394
2308|4|394
2309|1|395
2310|2|395
2311|3|395
2312|4|395
2313|1|396
2314|2|396
2315|3|396
2316|4|396
2317|5|396
2318|6|396
2319|7|396
2320|1|397
2321|2|397
2322|3|397
2323|4|397
2324|1|398
2325|2|398
2326|3|398
2327|1|399
2328|2|399
2329|3|399
2330|1|400
2331|2|400
2332|3|400
2333|1|401
2334|2|401
2335|3|401
2336|1|402
2337|2|402
2338|3|402
2339|1|403
2340|2|403
2341|3|403
2342|1|404
2343|2|404
2344|3|404
2345|1|405
2346|2|405
2347|3|405
2348|1|406
2349|2|406
2350|1|407
2351|2|407
2352|3|407
2353|1|408
2354|2|408
2355|3|408
2356|1|409
2357|2|409
2358|3|409
2359|1|410
2360|2|410
2361|3|410
2362|1|411
2363|2|411
2364|3|411
2365|1|412
2366|2|412
2367|3|412
2368|4|412
2369|1|413
2370|2|413
2371|3|413
2372|1|414
2373|2|414
2374|3|414
2375|1|415
2376|2|415
2377|3|415
2378|1|416
2379|2|416
2380|3|416
2381|1|417
2382|2|417
2383|3|417
2384|1|418
2385|2|418
2386|3|418
2387|4|418
2388|5|418
2389|1|419
2390|2|419
2391|3|419
2392|1|421
2393|2|421
2394|3|421
2395|1|422
2396|2|422
2397|3|422
2398|1|423
2399|2|423
2400|3|423
2401|4|423
2402|5|423
2403|1|424
2404|2|424
2405|3|424
2406|1|425
2407|2|425
2408|3|425
2409|1|426
2410|2|426
2411|3|426
2412|1|427
2413|2|427
2414|3|427
2415|4|427
2416|1|428
2417|2|428
2418|3|428
2419|4|428
2420|1|429
2421|2|429
2422|3|429
2423|1|430
2424|2|430
2425|3|430
2426|1|431
2427|2|431
2428|3|431
2429|1|432
2430|2|432
2431|3|432
2432|1|433
2433|2|433
2434|3|433
2435|1|434
2436|2|434
2437|1|435
2438|2|435
2439|3|435
2440|4|435
2441|1|436
2442|2|436
2443|3|436
2444|1|437
2445|2|437
2446|1|438
2447|2|438
2448|1|439
2449|2|439
2450|3|439
2451|4|439
2452|1|440
2453|2|440
2454|1|441
2455|2|441
2456|3|441
2457|1|442
2458|2|442
2459|1|443
2460|2|443
2461|1|444
2462|2|444
2463|3|444
2464|1|445
2465|2|445
2466|1|446
2467|2|446
2468|1|447
2469|2|447
2470|3|447
2471|1|448
2472|2|448
2473|3|448
2474|1|449
2475|2|449
2476|1|450
2477|2|450
2478|1|451
2479|2|451
2480|3|451
2481|1|452
2482|2|452
2483|1|453
2484|2|453
2485|3|453
2486|1|454
2487|2|454
2488|3|454
2489|4|454
2490|29|295
2491|30|295
2492|31|295
2493|32|295
2494|33|295
2495|34|295
2496|35|295
2497|36|295
2498|37|295
2499|38|295
2500|39|295
2501|40|295
2502|41|295
2503|42|295
2504|43|295
2505|44|295
2506|1|459
2507|2|459
2508|3|459
2509|45|295
2510|46|295
2511|47|295
2512|48|295
2513|49|295
2514|50|295
2515|1|315
2516|2|315
2517|3|315
2518|4|315
2519|5|315
2520|6|315
2521|154|292
2522|24|4300
2523|1|316
2524|2|316
2525|12|3759
2526|10|3688
2527|1|317
2528|21|296
2529|2|280
2530|32|4283
2531|1|318
2532|2|318
2533|6|689
2534|19|4192
2535|33|4283
2536|3|4010
2537|3|4009
2538|6|287
2539|22|296
2540|1|320
2541|2|320
2542|3|320
2543|4|320
2544|5|320
2545|6|320
2546|7|320
2547|8|320
2548|9|320
2549|10|320
2550|11|320
2551|12|320
2552|13|320
2553|14|320
2554|15|320
2555|16|320
2556|17|320
2557|18|320
2558|19|320
2559|20|320
2560|21|320
2561|22|320
2562|23|320
2563|24|320
2564|25|320
2565|26|320
2566|27|320
2567|1|321
2568|2|321
2569|3|321
2570|4|321
2571|5|321
2572|6|321
2573|7|321
2574|8|321
2575|12|23
2576|13|23
2577|20|4290
2578|23|4073
2579|24|4073
2580|25|4073
2581|12|321
2582|23|296
2583|1|261
2584|2|261
2585|3|261
2586|4|261
2587|1|262
2588|2|262
2589|3|262
2590|13|321
2591|14|321
2592|7|315
2593|8|315
2594|9|315
2595|10|315
2596|11|315
2597|12|315
2598|13|315
2599|14|315
2600|15|315
2601|16|315
2602|17|315
2603|18|315
2604|19|315
2605|20|315
2606|21|315
2607|22|315
2608|23|315
2609|24|315
2610|25|315
2611|26|315
2612|27|315
2613|4|262
2614|15|321
2615|16|321
2616|1|322
2617|2|322
2618|3|322
2619|1|512
2620|2|512
2621|3|512
2622|1|513
2623|2|513
2624|3|513
2625|1|514
2626|2|514
2627|3|514
2628|1|515
2629|2|515
2630|3|515
2631|1|516
2632|2|516
2633|3|516
2634|1|517
2635|2|517
2636|3|517
2637|1|518
2638|2|518
2639|3|518
2640|1|519
2641|2|519
2642|3|519
2643|4|519
2644|5|519
2645|1|520
2646|2|520
2647|3|520
2648|1|521
2649|2|521
2650|3|521
2651|1|522
2652|2|522
2653|3|522
2654|4|522
2655|1|523
2656|2|523
2657|3|523
2658|1|524
2659|2|524
2660|3|524
2661|1|525
2662|2|525
2663|3|525
2664|1|526
2665|2|526
2666|3|526
2667|1|527
2668|2|527
2669|3|527
2670|4|527
2671|1|528
2672|2|528
2673|3|528
2674|1|529
2675|2|529
2676|3|529
2677|1|530
2678|2|530
2679|3|530
2680|1|531
2681|2|531
2682|3|531
2683|1|532
2684|2|532
2685|3|532
2686|1|533
2687|2|533
2688|3|533
2689|4|533
2690|5|533
2691|1|534
2692|2|534
2693|3|534
2694|1|535
2695|2|535
2696|3|535
2697|4|535
2698|1|536
2699|2|536
2700|3|536
2701|4|536
2702|5|536
2703|1|537
2704|2|537
2705|3|537
2706|1|538
2707|2|538
2708|3|538
2709|1|539
2710|2|539
2711|3|539
2712|1|540
2713|2|540
2714|3|540
2715|1|541
2716|2|541
2717|3|541
2718|1|542
2719|2|542
2720|3|542
2721|4|542
2722|5|542
2723|1|543
2724|2|543
2725|3|543
2726|1|544
2727|2|544
2728|3|544
2729|1|545
2730|2|545
2731|3|545
2732|1|546
2733|2|546
2734|3|546
2735|4|546
2736|1|547
2737|2|547
2738|3|547
2739|1|548
2740|2|548
2741|3|548
2742|1|549
2743|2|549
2744|3|549
2745|1|550
2746|2|550
2747|3|550
2748|1|552
2749|2|552
2750|3|552
2751|1|553
2752|2|553
2753|3|553
2754|1|554
2755|2|554
2756|3|554
2757|1|555
2758|2|555
2759|3|555
2760|1|556
2761|2|556
2762|3|556
2763|1|557
2764|2|557
2765|3|557
2766|1|558
2767|2|558
2768|3|558
2769|1|559
2770|2|559
2771|3|559
2772|1|560
2773|2|560
2774|3|560
2775|1|561
2776|2|561
2777|3|561
2778|1|562
2779|2|562
2780|3|562
2781|1|563
2782|2|563
2783|3|563
2784|1|564
2785|2|564
2786|3|564
2787|1|565
2788|2|565
2789|3|565
2790|4|565
2791|1|566
2792|2|566
2793|3|566
2794|4|566
2795|1|567
2796|2|567
2797|3|567
2798|1|568
2799|2|568
2800|3|568
2801|1|569
2802|2|569
2803|3|569
2804|1|570
2805|2|570
2806|3|570
2807|1|571
2808|2|571
2809|3|571
2810|1|572
2811|2|572
2812|3|572
2813|1|573
2814|2|573
2815|3|573
2816|1|574
2817|2|574
2818|3|574
2819|1|575
2820|2|575
2821|3|575
2822|1|576
2823|2|576
2824|3|576
2825|4|576
2826|5|576
2827|6|576
2828|7|576
2829|8|576
2830|9|576
2831|10|576
2832|11|576
2833|1|577
2834|2|577
2835|3|577
2836|4|577
2837|5|577
2838|6|577
2839|7|577
2840|8|577
2841|9|577
2842|10|577
2843|11|577
2844|12|577
2845|13|577
2846|14|577
2847|15|577
2848|16|577
2849|17|577
2850|18|577
2851|19|577
2852|20|577
2853|21|577
2854|22|577
2855|23|577
2856|24|577
2857|25|577
2858|26|577
2859|27|577
2860|28|577
2861|29|577
2862|30|577
2863|31|577
2864|32|577
2865|33|577
2866|34|577
2867|35|577
2868|36|577
2869|37|577
2870|38|577
2871|39|577
2872|40|577
2873|1|578
2874|2|578
2875|3|578
2876|1|579
2877|2|579
2878|3|579
2879|1|580
2880|2|580
2881|3|580
2882|4|580
2883|5|580
2884|6|580
2885|1|581
2886|2|581
2887|1|582
2888|2|582
2889|1|583
2890|2|583
2891|1|584
2892|2|584
2893|1|585
2894|2|585
2895|3|585
2896|1|586
2897|2|586
2898|3|586
2899|1|587
2900|2|587
2901|1|588
2902|2|588
2903|1|589
2904|2|589
2905|1|590
2906|2|590
2907|1|591
2908|2|591
2909|1|592
2910|2|592
2911|3|592
2912|1|593
2913|2|593
2914|3|593
2915|1|594
2916|2|594
2917|3|594
2918|4|594
2919|5|594
2920|1|595
2921|2|595
2922|3|595
2923|1|597
2924|2|597
2925|3|597
2926|1|598
2927|2|598
2928|3|598
2929|1|599
2930|2|599
2931|3|599
2932|1|600
2933|2|600
2934|3|600
2935|1|601
2936|2|601
2937|3|601
2938|4|601
2939|1|602
2940|2|602
2941|3|602
2942|4|602
2943|1|603
2944|2|603
2945|3|603
2946|4|603
2947|1|604
2948|2|604
2949|3|604
2950|4|604
2951|1|605
2952|2|605
2953|3|605
2954|4|605
2955|1|606
2956|2|606
2957|1|607
2958|2|607
2959|3|607
2960|4|607
2961|1|608
2962|2|608
2963|3|608
2964|4|608
2965|1|609
2966|2|609
2967|3|609
2968|4|609
2969|1|610
2970|2|610
2971|3|610
2972|4|610
2973|5|610
2974|6|610
2975|7|610
2976|8|610
2977|9|610
2978|10|610
2979|11|610
2980|12|610
2981|13|610
2982|14|610
2983|15|610
2984|16|610
2985|17|610
2986|18|610
2987|1|611
2988|2|611
2989|3|611
2990|4|611
2991|1|612
2992|2|612
2993|3|612
2994|4|612
2995|1|613
2996|2|613
2997|3|613
2998|4|613
2999|1|614
3000|2|614
3001|3|614
3002|4|614
3003|1|615
3004|2|615
3005|3|615
3006|4|615
3007|1|616
3008|2|616
3009|3|616
3010|4|616
3011|1|617
3012|2|617
3013|3|617
3014|4|617
3015|1|618
3016|2|618
3017|3|618
3018|4|618
3019|1|619
3020|2|619
3021|3|619
3022|4|619
3023|1|620
3024|2|620
3025|3|620
3026|4|620
3027|1|621
3028|2|621
3029|3|621
3030|4|621
3031|1|622
3032|2|622
3033|3|622
3034|4|622
3035|1|623
3036|2|623
3037|3|623
3038|4|623
3039|1|624
3040|2|624
3041|3|624
3042|1|625
3043|2|625
3044|3|625
3045|1|626
3046|2|626
3047|3|626
3048|1|627
3049|2|627
3050|1|628
3051|2|628
3052|1|629
3053|2|629
3054|1|630
3055|2|630
3056|1|631
3057|2|631
3058|1|632
3059|2|632
3060|3|632
3061|4|632
3062|1|633
3063|2|633
3064|3|633
3065|4|633
3066|5|633
3067|6|633
3068|1|634
3069|1|635
3070|2|635
3071|1|636
3072|2|636
3073|3|636
3074|4|636
3075|5|636
3076|6|636
3077|7|636
3078|8|636
3079|9|636
3080|10|636
3081|11|636
3082|12|636
3083|13|636
3084|14|636
3085|15|636
3086|16|636
3087|17|636
3088|18|636
3089|19|636
3090|20|636
3091|21|636
3092|22|636
3093|23|636
3094|24|636
3095|1|637
3096|2|637
3097|3|637
3098|1|638
3099|2|638
3100|1|639
3101|2|639
3102|3|639
3103|3|1747
3104|37|3943
3105|38|3943
3106|22|4400
3107|23|4400
3108|1|457
3109|2|457
3110|152|4143
3111|153|4143
3112|154|4143
3113|155|4143
3114|13|1135
3115|14|1135
3116|15|1135
3117|16|1135
3118|17|1135
3119|18|1135
3120|1|641
3121|2|641
3122|3|641
3123|4|641
3124|5|641
3125|6|641
3126|7|641
3127|8|641
3128|9|641
3129|10|641
3130|1|324
3131|2|324
3132|3|324
3133|4|324
3134|7|2972
3135|4|322
3136|1|323
3137|2|323
3138|3|323
3139|4|323
3140|25|4300
3141|26|4300
3142|27|4300
3143|3|273
3144|8|290
3145|9|290
3146|17|321
3147|18|321
3148|1|642
3149|2|642
3150|3|642
3151|4|642
3152|5|642
3153|6|642
3154|7|642
3155|8|642
3156|9|642
3157|10|642
3158|11|642
3159|12|642
3160|13|642
3161|14|642
3162|15|642
3163|16|642
3164|17|642
3165|18|642
3166|19|642
3167|20|642
3168|21|642
3169|22|642
3170|23|642
3171|24|642
3172|25|642
3173|26|642
3174|27|642
3175|28|642
3176|29|642
3177|30|642
3178|31|642
3179|32|642
3180|33|642
3181|34|642
3182|1|643
3183|2|643
3184|3|643
3185|4|643
3186|5|643
3187|6|643
3188|7|643
3189|8|643
3190|9|643
3191|10|643
3192|11|643
3193|12|643
3194|13|643
3195|14|643
3196|15|643
3197|16|643
3198|17|643
3199|18|643
3200|19|643
3201|133|4296
3202|19|321
3203|20|321
3204|134|4296
3205|21|321
3206|51|295
3207|22|321
3208|135|4296
3209|23|321
3210|17|3890
3211|18|3890
3212|5|324
3213|6|324
3214|7|324
3215|8|324
3216|9|324
3217|10|324
3218|11|324
3219|12|324
3220|13|324
3221|14|324
3222|15|324
3223|16|324
3224|17|324
3225|18|324
3226|19|324
3227|20|324
3228|21|324
3229|22|324
3230|23|324
3231|24|324
3232|25|324
3233|26|324
3234|27|324
3235|28|324
3236|29|324
3237|30|324
3238|31|324
3239|32|324
3240|33|324
3241|34|324
3242|35|324
3243|36|324
3244|37|324
3245|38|324
3246|39|324
3247|40|324
3248|41|324
3249|42|324
3250|43|324
3251|1|644
3252|2|644
3253|44|324
3254|45|324
3255|46|324
3256|1|645
3257|2|645
3258|3|645
3259|4|645
3260|5|645
3261|6|645
3262|7|645
3263|8|645
3264|1|646
3265|2|646
3266|3|646
3267|4|646
3268|5|646
3269|6|646
3270|7|646
3271|8|646
3272|9|646
3273|10|646
3274|11|646
3275|12|646
3276|13|646
3277|14|646
3278|15|646
3279|16|646
3280|17|646
3281|18|646
3282|19|646
3283|20|646
3284|1|647
3285|2|647
3286|3|647
3287|4|647
3288|5|647
3289|6|647
3290|7|647
3291|8|647
3292|9|647
3293|10|647
3294|11|647
3295|12|647
3296|13|647
3297|14|647
3298|15|647
3299|16|647
3300|17|647
3301|18|647
3302|19|647
3303|20|647
3304|21|647
3305|22|647
3306|23|647
3307|24|647
3308|25|647
3309|26|647
3310|1|648
3311|2|648
3312|3|648
3313|4|648
3314|5|648
3315|6|648
3316|7|648
3317|8|648
3318|9|648
3319|10|648
3320|1|650
3321|2|650
3322|3|650
3323|4|650
3324|5|650
3325|1|651
3326|2|651
3327|1|652
3328|2|652
3329|3|652
3330|1|653
3331|1|654
3332|2|654
3333|3|654
3334|4|654
3335|5|654
3336|1|655
3337|2|655
3338|3|655
3339|1|656
3340|2|656
3341|3|656
3342|4|656
3343|5|656
3344|6|656
3345|7|656
3346|1|657
3347|2|657
3348|1|658
3349|1|659
3350|2|659
3351|3|659
3352|1|660
3353|2|660
3354|1|661
3355|2|661
3356|3|661
3357|1|662
3358|2|662
3359|1|663
3360|2|663
3361|3|663
3362|4|663
3363|5|663
3364|1|664
3365|2|664
3366|3|664
3367|4|664
3368|5|664
3369|1|665
3370|2|665
3371|3|665
3372|4|665
3373|5|665
3374|6|665
3375|1|666
3376|2|666
3377|3|666
3378|4|666
3379|5|666
3380|1|667
3381|2|667
3382|3|667
3383|4|667
3384|5|667
3385|6|667
3386|1|668
3387|2|668
3388|1|669
3389|2|669
3390|1|670
3391|1|671
3392|2|671
3393|3|671
3394|1|672
3395|1|673
3396|1|674
3397|1|675
3398|1|676
3399|1|677
3400|1|678
3401|2|678
3402|1|679
3403|1|680
3404|2|680
3405|1|682
3406|2|682
3407|1|683
3408|2|683
3409|3|683
3410|4|683
3411|1|684
3412|2|684
3413|3|684
3414|4|684
3415|5|684
3416|1|685
3417|2|685
3418|3|685
3419|4|685
3420|5|685
3421|1|686
3422|2|686
3423|3|686
3424|1|687
3425|2|687
3426|3|687
3427|1|688
3428|2|688
3429|3|688
3430|1|689
3431|2|689
3432|3|689
3433|4|689
3434|5|689
3435|1|690
3436|2|690
3437|3|690
3438|1|691
3439|2|691
3440|3|691
3441|1|692
3442|2|692
3443|3|692
3444|1|693
3445|2|693
3446|3|693
3447|1|694
3448|2|694
3449|3|694
3450|1|695
3451|2|695
3452|3|695
3453|1|696
3454|1|697
3455|2|697
3456|3|697
3457|1|698
3458|2|698
3459|3|698
3460|4|698
3461|1|699
3462|2|699
3463|1|700
3464|2|700
3465|3|700
3466|1|701
3467|2|701
3468|1|702
3469|2|702
3470|1|703
3471|2|703
3472|3|703
3473|4|703
3474|5|703
3475|6|703
3476|7|703
3477|8|703
3478|9|703
3479|10|703
3480|11|703
3481|12|703
3482|13|703
3483|14|703
3484|1|704
3485|1|705
3486|2|705
3487|3|705
3488|4|705
3489|5|705
3490|6|705
3491|1|706
3492|2|706
3493|3|706
3494|1|707
3495|2|707
3496|3|707
3497|4|707
3498|5|707
3499|6|707
3500|7|707
3501|8|707
3502|1|708
3503|2|708
3504|1|709
3505|2|709
3506|3|709
3507|1|710
3508|2|710
3509|3|710
3510|1|711
3511|1|712
3512|2|712
3513|3|712
3514|4|712
3515|5|712
3516|6|712
3517|7|712
3518|8|712
3519|9|712
3520|10|712
3521|11|712
3522|12|712
3523|13|712
3524|14|712
3525|1|713
3526|2|713
3527|3|713
3528|1|714
3529|1|715
3530|2|715
3531|3|715
3532|4|715
3533|5|715
3534|6|715
3535|1|716
3536|2|716
3537|3|716
3538|4|716
3539|5|716
3540|6|716
3541|7|716
3542|1|717
3543|2|717
3544|3|717
3545|4|717
3546|5|717
3547|6|717
3548|7|717
3549|8|717
3550|9|717
3551|10|717
3552|11|717
3553|12|717
3554|13|717
3555|14|717
3556|15|717
3557|16|717
3558|1|718
3559|1|719
3560|2|719
3561|3|719
3562|1|720
3563|2|720
3564|3|720
3565|1|721
3566|2|721
3567|3|721
3568|1|722
3569|2|722
3570|1|723
3571|2|723
3572|1|724
3573|2|724
3574|3|724
3575|1|726
3576|2|726
3577|1|727
3578|2|727
3579|3|727
3580|4|727
3581|5|727
3582|6|727
3583|1|728
3584|2|728
3585|3|728
3586|1|729
3587|2|729
3588|1|730
3589|2|730
3590|1|731
3591|2|731
3592|3|731
3593|1|732
3594|2|732
3595|3|732
3596|4|732
3597|1|733
3598|2|733
3599|3|733
3600|4|733
3601|5|733
3602|6|733
3603|7|733
3604|8|733
3605|9|733
3606|10|733
3607|11|733
3608|12|733
3609|13|733
3610|14|733
3611|15|733
3612|16|733
3613|17|733
3614|18|733
3615|19|733
3616|20|733
3617|21|733
3618|22|733
3619|23|733
3620|24|733
3621|25|733
3622|26|733
3623|27|733
3624|28|733
3625|29|733
3626|30|733
3627|31|733
3628|32|733
3629|33|733
3630|34|733
3631|35|733
3632|36|733
3633|37|733
3634|38|733
3635|39|733
3636|40|733
3637|41|733
3638|42|733
3639|43|733
3640|44|733
3641|45|733
3642|46|733
3643|47|733
3644|48|733
3645|49|733
3646|50|733
3647|1|734
3648|2|734
3649|3|734
3650|4|734
3651|1|735
3652|2|735
3653|3|735
3654|4|735
3655|5|735
3656|6|735
3657|7|735
3658|8|735
3659|9|735
3660|10|735
3661|11|735
3662|12|735
3663|13|735
3664|14|735
3665|15|735
3666|16|735
3667|17|735
3668|18|735
3669|19|735
3670|20|735
3671|21|735
3672|22|735
3673|23|735
3674|24|735
3675|25|735
3676|26|735
3677|27|735
3678|28|735
3679|29|735
3680|30|735
3681|31|735
3682|1|736
3683|2|736
3684|3|736
3685|4|736
3686|5|736
3687|6|736
3688|1|737
3689|2|737
3690|3|737
3691|4|737
3692|5|737
3693|6|737
3694|7|737
3695|8|737
3696|9|737
3697|1|738
3698|2|738
3699|3|738
3700|4|738
3701|5|738
3702|6|738
3703|1|739
3704|2|739
3705|3|739
3706|5|374
3707|1|469
3708|2|469
3709|3|469
3710|4|469
3711|5|469
3712|6|469
3713|7|469
3714|5|1029
3715|16|4209
3716|14|290
3717|15|290
3718|16|290
3719|17|290
3720|18|290
3721|1|471
3722|2|471
3723|3|471
3724|1|472
3725|1|740
3726|2|740
3727|3|740
3728|1|741
3729|2|741
3730|3|741
3731|4|741
3732|1|742
3733|2|742
3734|1|743
3735|2|743
3736|3|743
3737|4|743
3738|1|744
3739|2|744
3740|3|744
3741|4|744
3742|5|744
3743|6|744
3744|7|744
3745|8|744
3746|9|744
3747|1|745
3748|2|745
3749|3|745
3750|4|745
3751|2|472
3752|3|472
3753|1|473
3754|1|746
3755|2|746
3756|3|746
3757|1|747
3758|1|748
3759|2|748
3760|3|748
3761|4|748
3762|5|748
3763|6|748
3764|7|748
3765|8|748
3766|9|748
3767|10|748
3768|11|748
3769|12|748
3770|13|748
3771|14|748
3772|15|748
3773|16|748
3774|17|748
3775|18|748
3776|19|748
3777|1|749
3778|2|749
3779|3|749
3780|1|750
3781|2|750
3782|1|751
3783|2|751
3784|3|751
3785|4|751
3786|5|751
3787|6|751
3788|7|751
3789|1|752
3790|2|752
3791|1|753
3792|2|753
3793|3|753
3794|4|753
3795|5|753
3796|6|753
3797|7|753
3798|8|753
3799|9|753
3800|10|753
3801|11|753
3802|12|753
3803|1|754
3804|1|755
3805|2|755
3806|3|755
3807|4|755
3808|5|755
3809|6|755
3810|7|755
3811|8|755
3812|9|755
3813|10|755
3814|1|756
3815|2|756
3816|3|756
3817|4|756
3818|5|756
3819|6|756
3820|7|756
3821|8|756
3822|9|756
3823|1|757
3824|2|757
3825|3|757
3826|4|757
3827|1|758
3828|2|758
3829|3|758
3830|4|758
3831|1|759
3832|1|760
3833|2|760
3834|1|761
3835|2|761
3836|3|761
3837|4|761
3838|5|761
3839|6|761
3840|7|761
3841|8|761
3842|9|761
3843|10|761
3844|11|761
3845|12|761
3846|13|761
3847|14|761
3848|1|762
3849|2|762
3850|3|762
3851|4|762
3852|5|762
3853|6|762
3854|7|762
3855|1|763
3856|2|763
3857|3|763
3858|4|763
3859|5|763
3860|6|763
3861|7|763
3862|8|763
3863|1|764
3864|1|765
3865|2|765
3866|1|766
3867|2|766
3868|3|766
3869|4|766
3870|5|766
3871|6|766
3872|7|766
3873|8|766
3874|9|766
3875|10|766
3876|11|766
3877|12|766
3878|13|766
3879|14|766
3880|15|766
3881|16|766
3882|17|766
3883|18|766
3884|1|767
3885|2|767
3886|3|767
3887|4|767
3888|5|767
3889|6|767
3890|7|767
3891|8|767
3892|9|767
3893|10|767
3894|1|768
3895|2|768
3896|3|768
3897|1|769
3898|1|770
3899|2|770
3900|1|771
3901|2|771
3902|3|771
3903|4|771
3904|5|771
3905|1|772
3906|2|772
3907|3|772
3908|4|772
3909|5|772
3910|6|772
3911|7|772
3912|8|772
3913|1|773
3914|2|773
3915|3|773
3916|1|774
3917|2|774
3918|3|774
3919|4|774
3920|5|774
3921|6|774
3922|7|774
3923|8|774
3924|9|774
3925|10|774
3926|11|774
3927|12|774
3928|1|775
3929|2|775
3930|3|775
3931|4|775
3932|5|775
3933|6|775
3934|7|775
3935|8|775
3936|9|775
3937|10|775
3938|11|775
3939|12|775
3940|13|775
3941|14|775
3942|15|775
3943|16|775
3944|17|775
3945|18|775
3946|19|775
3947|20|775
3948|21|775
3949|22|775
3950|23|775
3951|24|775
3952|25|775
3953|26|775
3954|27|775
3955|28|775
3956|29|775
3957|30|775
3958|31|775
3959|32|775
3960|33|775
3961|34|775
3962|35|775
3963|36|775
3964|37|775
3965|38|775
3966|39|775
3967|47|324
3968|48|324
3969|49|324
3970|50|324
3971|51|324
3972|52|324
3973|53|324
3974|54|324
3975|55|324
3976|56|324
3977|57|324
3978|58|324
3979|59|324
3980|60|324
3981|61|324
3982|1|776
3983|2|776
3984|3|776
3985|4|776
3986|5|776
3987|6|776
3988|7|776
3989|8|776
3990|9|776
3991|1|777
3992|1|778
3993|2|778
3994|3|778
3995|4|778
3996|5|778
3997|6|778
3998|1|779
3999|2|779
4000|1|780
4001|2|780
4002|1|781
4003|2|781
4004|3|781
4005|4|781
4006|5|781
4007|1|782
4008|2|782
4009|3|782
4010|4|782
4011|5|782
4012|1|783
4013|2|783
4014|3|783
4015|4|783
4016|5|783
4017|6|783
4018|7|783
4019|8|783
4020|9|783
4021|10|783
4022|11|783
4023|12|783
4024|13|783
4025|14|783
4026|15|783
4027|16|783
4028|17|783
4029|18|783
4030|19|783
4031|20|783
4032|21|783
4033|22|783
4034|23|783
4035|24|783
4036|1|784
4037|2|784
4038|3|784
4039|4|784
4040|5|784
4041|6|784
4042|7|784
4043|1|785
4044|2|785
4045|1|786
4046|2|786
4047|1|787
4048|2|787
4049|1|788
4050|1|789
4051|2|789
4052|3|789
4053|4|789
4054|5|789
4055|6|789
4056|1|790
4057|2|790
4058|1|791
4059|2|791
4060|1|792
4061|2|792
4062|1|793
4063|2|793
4064|1|794
4065|2|794
4066|1|795
4067|2|795
4068|1|796
4069|2|796
4070|1|797
4071|2|797
4072|3|797
4073|4|797
4074|5|797
4075|1|798
4076|2|798
4077|1|799
4078|2|799
4079|1|800
4080|2|800
4081|3|800
4082|4|800
4083|5|800
4084|1|801
4085|2|801
4086|1|802
4087|2|802
4088|1|803
4089|2|803
4090|1|804
4091|2|804
4092|1|805
4093|2|805
4094|1|806
4095|2|806
4096|3|806
4097|4|806
4098|5|806
4099|1|807
4100|2|807
4101|3|807
4102|1|809
4103|1|810
4104|2|810
4105|1|811
4106|2|811
4107|1|812
4108|2|812
4109|1|813
4110|2|813
4111|1|814
4112|2|814
4113|1|815
4114|2|815
4115|1|816
4116|2|816
4117|1|817
4118|2|817
4119|1|818
4120|2|818
4121|3|818
4122|4|818
4123|5|818
4124|6|818
4125|7|818
4126|8|818
4127|9|818
4128|10|818
4129|11|818
4130|12|818
4131|1|819
4132|2|819
4133|3|819
4134|4|819
4135|5|819
4136|6|819
4137|1|820
4138|2|820
4139|3|820
4140|1|821
4141|2|821
4142|1|822
4143|2|822
4144|1|823
4145|2|823
