ID,OLDID,NUMBER,KEYTYPEID
13581,13581,4,2759
13582,13582,5,2759
13583,13583,6,2759
13584,13584,7,2759
13585,13585,8,2759
13586,13586,9,2759
13587,13587,10,2759
13588,13588,11,2759
13589,13589,12,2759
13590,13590,13,2759
13591,13591,14,2759
13592,13592,15,2759
13593,13593,16,2759
13594,13594,17,2759
13595,13595,18,2759
13596,13596,19,2759
13597,13597,20,2759
13598,13598,21,2759
13599,13599,22,2759
13600,13600,23,2759
13601,13601,24,2759
13602,13602,25,2759
13603,13603,26,2759
13604,13604,27,2759
13605,13605,28,2759
13606,13606,29,2759
13607,13607,30,2759
13608,13608,31,2759
13609,13609,32,2759
13610,13610,33,2759
13611,13611,34,2759
13612,13612,35,2759
13613,13613,36,2759
13614,13614,37,2759
13615,13615,38,2759
13616,13616,39,2759
13617,13617,40,2759
13618,13618,41,2759
13619,13619,42,2759
13620,13620,43,2759
13621,13621,44,2759
13622,13622,45,2759
13623,13623,46,2759
13624,13624,47,2759
13625,13625,48,2759
13626,13626,49,2759
13627,13627,50,2759
13628,13628,51,2759
13629,13629,52,2759
13630,13630,53,2759
13631,13631,54,2759
13632,13632,55,2759
13633,13633,56,2759
13634,13634,57,2759
13635,13635,58,2759
13636,13636,59,2759
13637,13637,60,2759
13638,13638,61,2759
13639,13639,62,2759
13640,13640,63,2759
13641,13641,64,2759
13642,13642,65,2759
13643,13643,66,2759
13644,13644,1,2760
13645,13645,2,2760
13646,13646,3,2760
13647,13647,1,2761
13648,13648,2,2761
13649,13649,3,2761
13650,13650,4,2761
13651,13651,5,2761
13652,13652,6,2761
13653,13653,7,2761
13654,13654,8,2761
13655,13655,9,2761
13656,13656,1,2762
13657,13657,2,2762
13658,13658,3,2762
13659,13659,1,2763
13660,13660,2,2763
13661,13661,3,2763
13662,13662,4,2763
13663,13663,5,2763
13664,13664,6,2763
13665,13665,7,2763
13666,13666,8,2763
13667,13667,9,2763
13668,13668,10,2763
13669,13669,11,2763
13670,13670,12,2763
13671,13671,13,2763
13672,13672,14,2763
13673,13673,15,2763
13674,13674,16,2763
13675,13675,17,2763
13676,13676,18,2763
13677,13677,19,2763
13678,13678,20,2763
13679,13679,21,2763
13680,13680,22,2763
13681,13681,23,2763
13682,13682,24,2763
13683,13683,1,2764
13684,13684,2,2764
13685,13685,3,2764
13686,13686,4,2764
13687,13687,5,2764
13688,13688,6,2764
13689,13689,7,2764
13690,13690,8,2764
13691,13691,9,2764
13692,13692,10,2764
13693,13693,11,2764
13694,13694,12,2764
13695,13695,13,2764
13696,13696,14,2764
13697,13697,15,2764
13698,13698,16,2764
13699,13699,17,2764
13700,13700,18,2764
13701,13701,19,2764
13702,13702,20,2764
13703,13703,21,2764
13704,13704,22,2764
13705,13705,23,2764
13706,13706,24,2764
13707,13707,25,2764
13708,13708,26,2764
13709,13709,27,2764
13710,13710,28,2764
13711,13711,29,2764
13712,13712,30,2764
13713,13713,31,2764
13714,13714,32,2764
13715,13715,33,2764
13716,13716,34,2764
13717,13717,35,2764
13718,13718,36,2764
13719,13719,37,2764
13720,13720,38,2764
13721,13721,39,2764
13722,13722,40,2764
13723,13723,41,2764
13724,13724,42,2764
13725,13725,43,2764
13726,13726,44,2764
13727,13727,45,2764
13728,13728,1,2765
13729,13729,2,2765
13730,13730,3,2765
13731,13731,4,2765
13732,13732,5,2765
13733,13733,6,2765
13734,13734,7,2765
13735,13735,1,2766
13736,13736,2,2766
13737,13737,1,2767
13738,13738,2,2767
13739,13739,3,2767
13740,13740,4,2767
13741,13741,5,2767
13742,13742,6,2767
13743,13743,7,2767
13744,13744,8,2767
13745,13745,9,2767
13746,13746,10,2767
13747,13747,1,2768
13748,13748,2,2768
13749,13749,3,2768
13750,13750,4,2768
13751,13751,5,2768
13752,13752,6,2768
13753,13753,7,2768
13754,13754,1,2769
13755,13755,2,2769
13756,13756,3,2769
13757,13757,4,2769
13758,13758,5,2769
13759,13759,6,2769
13760,13760,7,2769
13761,13761,8,2769
13762,13762,9,2769
13763,13763,10,2769
13764,13764,11,2769
13765,13765,12,2769
13766,13766,13,2769
13767,13767,14,2769
13768,13768,15,2769
13769,13769,16,2769
13770,13770,17,2769
13771,13771,18,2769
13772,13772,19,2769
13773,13773,20,2769
13774,13774,21,2769
13775,13775,22,2769
13776,13776,23,2769
13777,13777,24,2769
13778,13778,25,2769
13779,13779,26,2769
13780,13780,27,2769
13781,13781,28,2769
13782,13782,29,2769
13783,13783,30,2769
13784,13784,31,2769
13785,13785,32,2769
13786,13786,33,2769
13787,13787,34,2769
13788,13788,35,2769
13789,13789,36,2769
13790,13790,37,2769
13791,13791,38,2769
13792,13792,39,2769
13793,13793,40,2769
13794,13794,41,2769
13795,13795,42,2769
13796,13796,43,2769
13797,13797,44,2769
13798,13798,45,2769
13799,13799,46,2769
13800,13800,47,2769
13801,13801,48,2769
13802,13802,49,2769
13803,13803,50,2769
13804,13804,51,2769
13805,13805,52,2769
13806,13806,53,2769
13807,13807,54,2769
13808,13808,55,2769
13809,13809,56,2769
13810,13810,1,2770
13811,13811,2,2770
13812,13812,3,2770
13813,13813,1,2771
13814,13814,2,2771
13815,13815,3,2771
13816,13816,1,2772
13817,13817,2,2772
13818,13818,3,2772
13819,13819,1,2773
13820,13820,2,2773
13821,13821,3,2773
13822,13822,4,2773
13823,13823,1,2774
13824,13824,2,2774
13825,13825,3,2774
13826,13826,4,2774
13827,13827,5,2774
13828,13828,6,2774
13829,13829,7,2774
13830,13830,8,2774
13831,13831,9,2774
13832,13832,10,2774
13833,13833,11,2774
13834,13834,12,2774
13835,13835,13,2774
13836,13836,14,2774
13837,13837,1,2775
13838,13838,2,2775
13839,13839,3,2775
13840,13840,4,2775
13841,13841,5,2775
13842,13842,6,2775
13843,13843,1,2776
13844,13844,2,2776
13845,13845,3,2776
13846,13846,4,2776
13847,13847,1,2777
13848,13848,2,2777
13849,13849,3,2777
13850,13850,4,2777
13851,13851,5,2777
13852,13852,6,2777
13853,13853,7,2777
13854,13854,8,2777
13855,13855,9,2777
13856,13856,10,2777
13857,13857,1,2778
13858,13858,2,2778
13859,13859,3,2778
13860,13860,4,2778
13861,13861,5,2778
13862,13862,6,2778
13863,13863,7,2778
13864,13864,8,2778
13865,13865,9,2778
13866,13866,10,2778
13867,13867,11,2778
13868,13868,12,2778
13869,13869,1,2779
13870,13870,2,2779
13871,13871,3,2779
13872,13872,4,2779
13873,13873,5,2779
13874,13874,6,2779
13875,13875,7,2779
13876,13876,8,2779
13877,13877,9,2779
13878,13878,10,2779
13879,13879,11,2779
13880,13880,12,2779
13881,13881,13,2779
13882,13882,14,2779
13883,13883,15,2779
13884,13884,16,2779
13885,13885,17,2779
13886,13886,18,2779
13887,13887,19,2779
13888,13888,20,2779
13889,13889,1,2780
13890,13890,2,2780
13891,13891,3,2780
13892,13892,4,2780
13893,13893,5,2780
13894,13894,6,2780
13895,13895,7,2780
13896,13896,1,2781
13897,13897,2,2781
13898,13898,3,2781
13899,13899,4,2781
13900,13900,5,2781
13901,13901,6,2781
13902,13902,7,2781
13903,13903,8,2781
13904,13904,9,2781
13905,13905,10,2781
13906,13906,11,2781
13907,13907,12,2781
13908,13908,13,2781
13909,13909,14,2781
13910,13910,15,2781
13911,13911,16,2781
13912,13912,17,2781
13913,13913,18,2781
13914,13914,19,2781
13915,13915,20,2781
13916,13916,21,2781
13917,13917,22,2781
13918,13918,23,2781
13919,13919,24,2781
13920,13920,25,2781
13921,13921,26,2781
13922,13922,27,2781
13923,13923,28,2781
13924,13924,29,2781
13925,13925,30,2781
13926,13926,31,2781
13927,13927,32,2781
13928,13928,33,2781
13929,13929,34,2781
13930,13930,35,2781
13931,13931,36,2781
13932,13932,37,2781
13933,13933,38,2781
13934,13934,39,2781
13935,13935,40,2781
13936,13936,41,2781
13937,13937,42,2781
13938,13938,43,2781
13939,13939,44,2781
13940,13940,45,2781
13941,13941,46,2781
13942,13942,47,2781
13943,13943,48,2781
13944,13944,49,2781
13945,13945,50,2781
13946,13946,51,2781
13947,13947,52,2781
13948,13948,53,2781
13949,13949,54,2781
13950,13950,55,2781
13951,13951,56,2781
13952,13952,57,2781
13953,13953,58,2781
13954,13954,59,2781
13955,13955,60,2781
13956,13956,61,2781
13957,13957,62,2781
13958,13958,63,2781
13959,13959,64,2781
13960,13960,65,2781
13961,13961,66,2781
13962,13962,1,2782
13963,13963,2,2782
13964,13964,3,2782
13965,13965,4,2782
13966,13966,5,2782
13967,13967,6,2782
13968,13968,1,2783
13969,13969,2,2783
13970,13970,3,2783
13971,13971,4,2783
13972,13972,5,2783
13973,13973,6,2783
13974,13974,7,2783
13975,13975,8,2783
13976,13976,9,2783
13977,13977,10,2783
13978,13978,11,2783
13979,13979,12,2783
13980,13980,13,2783
13981,13981,14,2783
13982,13982,15,2783
13983,13983,16,2783
13984,13984,17,2783
13985,13985,18,2783
13986,13986,19,2783
13987,13987,20,2783
13988,13988,1,2784
13989,13989,2,2784
13990,13990,3,2784
13991,13991,4,2784
13992,13992,5,2784
13993,13993,6,2784
13994,13994,7,2784
13995,13995,8,2784
13996,13996,9,2784
13997,13997,10,2784
13998,13998,11,2784
13999,13999,12,2784
14000,14000,13,2784
14001,14001,14,2784
14002,14002,15,2784
14003,14003,16,2784
14004,14004,17,2784
14005,14005,18,2784
14006,14006,19,2784
14007,14007,20,2784
14008,14008,1,2785
14009,14009,2,2785
14010,14010,3,2785
14011,14011,4,2785
14012,14012,5,2785
14013,14013,6,2785
14014,14014,7,2785
14015,14015,8,2785
14016,14016,9,2785
14017,14017,10,2785
14018,14018,11,2785
14019,14019,12,2785
14020,14020,13,2785
14021,14021,14,2785
14022,14022,15,2785
14023,14023,16,2785
14024,14024,17,2785
14025,14025,18,2785
14026,14026,19,2785
14027,14027,20,2785
14028,14028,21,2785
14029,14029,22,2785
14030,14030,23,2785
14031,14031,24,2785
14032,14032,25,2785
14033,14033,26,2785
14034,14034,27,2785
14035,14035,28,2785
14036,14036,29,2785
14037,14037,30,2785
14038,14038,31,2785
14039,14039,32,2785
14040,14040,33,2785
14041,14041,34,2785
14042,14042,35,2785
14043,14043,36,2785
14044,14044,37,2785
14045,14045,38,2785
14046,14046,39,2785
14047,14047,40,2785
14048,14048,41,2785
14049,14049,42,2785
14050,14050,43,2785
14051,14051,44,2785
14052,14052,45,2785
14053,14053,1,2786
14054,14054,2,2786
14055,14055,3,2786
14056,14056,4,2786
14057,14057,5,2786
14058,14058,6,2786
14059,14059,7,2786
14060,14060,8,2786
14061,14061,9,2786
14062,14062,10,2786
14063,14063,1,2787
14064,14064,2,2787
14065,14065,3,2787
14066,14066,4,2787
14067,14067,5,2787
14068,14068,6,2787
14069,14069,7,2787
14070,14070,8,2787
14071,14071,9,2787
14072,14072,10,2787
14073,14073,1,2788
14074,14074,2,2788
14075,14075,3,2788
14076,14076,4,2788
14077,14077,5,2788
14078,14078,6,2788
14079,14079,7,2788
14080,14080,8,2788
14081,14081,9,2788
14082,14082,10,2788
14083,14083,11,2788
14084,14084,12,2788
14085,14085,13,2788
14086,14086,14,2788
14087,14087,15,2788
14088,14088,16,2788
14089,14089,17,2788
14090,14090,18,2788
14091,14091,19,2788
14092,14092,20,2788
14093,14093,21,2788
14094,14094,22,2788
14095,14095,23,2788
14096,14096,24,2788
14097,14097,25,2788
14098,14098,26,2788
14099,14099,1,2789
14100,14100,2,2789
14101,14101,3,2789
14102,14102,4,2789
14103,14103,5,2789
14104,14104,6,2789
14105,14105,1,2790
14106,14106,2,2790
14107,14107,3,2790
14108,14108,4,2790
14109,14109,5,2790
14110,14110,6,2790
14111,14111,7,2790
14112,14112,8,2790
14113,14113,9,2790
14114,14114,10,2790
14115,14115,11,2790
14116,14116,12,2790
14117,14117,13,2790
14118,14118,14,2790
14119,14119,15,2790
14120,14120,16,2790
14121,14121,17,2790
14122,14122,18,2790
14123,14123,19,2790
14124,14124,20,2790
14125,14125,21,2790
14126,14126,22,2790
14127,14127,23,2790
14128,14128,24,2790
14129,14129,25,2790
14130,14130,26,2790
14131,14131,27,2790
14132,14132,28,2790
14133,14133,29,2790
14134,14134,30,2790
14135,14135,31,2790
14136,14136,32,2790
14137,14137,33,2790
14138,14138,34,2790
14139,14139,35,2790
14140,14140,36,2790
14141,14141,37,2790
14142,14142,38,2790
14143,14143,39,2790
14144,14144,40,2790
14145,14145,41,2790
14146,14146,42,2790
14147,14147,43,2790
14148,14148,44,2790
14149,14149,45,2790
14150,14150,46,2790
14151,14151,47,2790
14152,14152,48,2790
14153,14153,49,2790
14154,14154,50,2790
14155,14155,51,2790
14156,14156,52,2790
14157,14157,53,2790
14158,14158,54,2790
14159,14159,55,2790
14160,14160,56,2790
14161,14161,57,2790
14162,14162,58,2790
14163,14163,59,2790
14164,14164,60,2790
14165,14165,61,2790
14166,14166,62,2790
14167,14167,63,2790
14168,14168,64,2790
14169,14169,65,2790
14170,14170,66,2790
14171,14171,67,2790
14172,14172,68,2790
14173,14173,69,2790
14174,14174,70,2790
14175,14175,71,2790
14176,14176,72,2790
14177,14177,73,2790
14178,14178,1,2791
14179,14179,2,2791
14180,14180,3,2791
14181,14181,4,2791
14182,14182,5,2791
14183,14183,6,2791
14184,14184,7,2791
14185,14185,8,2791
14186,14186,9,2791
14187,14187,10,2791
14188,14188,11,2791
14189,14189,12,2791
14190,14190,13,2791
14191,14191,14,2791
14192,14192,15,2791
14193,14193,16,2791
14194,14194,17,2791
14195,14195,18,2791
14196,14196,19,2791
14197,14197,20,2791
14198,14198,21,2791
14199,14199,22,2791
14200,14200,23,2791
14201,14201,24,2791
14202,14202,25,2791
14203,14203,1,2792
14204,14204,2,2792
14205,14205,3,2792
14206,14206,1,2793
14207,14207,2,2793
14208,14208,3,2793
14209,14209,4,2793
14210,14210,5,2793
14211,14211,6,2793
14212,14212,7,2793
14213,14213,8,2793
14214,14214,9,2793
14215,14215,10,2793
14216,14216,11,2793
14217,14217,12,2793
14218,14218,13,2793
14219,14219,14,2793
14220,14220,15,2793
14221,14221,16,2793
14222,14222,17,2793
14223,14223,18,2793
14224,14224,19,2793
14225,14225,1,2794
14226,14226,2,2794
14227,14227,3,2794
14228,14228,4,2794
14229,14229,5,2794
14230,14230,6,2794
14231,14231,7,2794
14232,14232,8,2794
14233,14233,9,2794
14234,14234,10,2794
14235,14235,1,2795
14236,14236,2,2795
14237,14237,3,2795
14238,14238,1,2796
14239,14239,2,2796
14240,14240,3,2796
14241,14241,1,2797
14242,14242,2,2797
14243,14243,3,2797
14244,14244,1,2798
14245,14245,2,2798
14246,14246,1,2799
14247,14247,2,2799
14248,14248,3,2799
14249,14249,4,2799
14250,14250,1,2800
14251,14251,2,2800
14252,14252,3,2800
14253,14253,4,2800
14254,14254,5,2800
14255,14255,6,2800
14256,14256,7,2800
14257,14257,8,2800
14258,14258,9,2800
14259,14259,10,2800
14260,14260,11,2800
14261,14261,12,2800
14262,14262,13,2800
14263,14263,1,2801
14264,29769,14,1677
14265,29770,15,1677
14266,29771,6,349
14267,29772,8,287
14268,29773,18,3975
14269,29774,4,1532
14270,29775,79,332
14271,29776,12,4137
14272,29777,146,4298
14273,29778,53,2764
14274,29779,37,321
14275,29780,34,3795
14276,29781,63,295
14277,29782,3,4411
14278,29783,4,4401
14279,29784,3,4366
14280,29785,4,4366
14281,29786,3,4471
14282,29787,4,4402
14283,29788,4,4365
14284,29789,2,1509
14285,29790,5,4365
14286,29791,8,3595
14287,29792,5,1999
14288,29793,6,1999
14289,29794,11,3674
14290,29795,13,3927
14291,29796,9,2273
14292,29877,3,374
14293,29878,4,374
14294,14294,1,2802
14295,14295,2,2802
14296,14296,1,2803
14297,14297,2,2803
14298,14298,3,2803
14299,14299,4,2803
14300,14300,1,2804
14301,14301,2,2804
14302,14302,1,2805
14303,14303,2,2805
14304,14304,1,2806
14305,14305,2,2806
14306,14306,1,2807
14307,14307,2,2807
14308,14308,3,2807
14309,14309,4,2807
14310,14310,5,2807
14311,14311,1,2808
14312,14312,2,2808
14313,14313,3,2808
14314,14314,4,2808
14315,14315,1,2809
14316,14316,2,2809
14317,14317,1,2810
14318,14318,2,2810
14319,14319,1,2811
14320,14320,2,2811
14321,14321,3,2811
14322,14322,1,2812
14323,14323,2,2812
14324,14324,1,2813
14325,14325,2,2813
14326,14326,3,2813
14327,14327,4,2813
14328,14328,5,2813
14329,14329,6,2813
14330,14330,7,2813
14331,14331,8,2813
14332,14332,9,2813
14333,14333,1,2814
14334,14334,2,2814
14335,14335,1,2815
14336,14336,2,2815
14337,14337,1,2816
14338,14338,2,2816
14339,14339,1,2817
14340,14340,2,2817
14341,14341,1,2818
14342,14342,2,2818
14343,14343,1,2819
14344,14344,2,2819
14345,14345,1,2820
14346,14346,2,2820
14347,14347,1,2821
14348,14348,2,2821
14349,14349,3,2821
14350,14350,4,2821
14351,14351,1,2822
14352,14352,2,2822
14353,14353,3,2822
14354,14354,1,2823
14355,14355,2,2823
14356,14356,3,2823
14357,14357,1,2825
14358,14358,2,2825
14359,14359,3,2825
14360,14360,1,2826
14361,14361,2,2826
14362,14362,3,2826
14363,14363,4,2826
14364,14364,5,2826
14365,14365,1,2828
14366,14366,2,2828
14367,14367,3,2828
14368,14368,4,2828
14369,14369,5,2828
14370,14370,6,2828
14371,14371,1,2829
14372,14372,2,2829
14373,14373,3,2829
14374,14374,4,2829
14375,14375,1,2831
14376,14376,2,2831
14377,14377,1,2832
14378,14378,2,2832
14379,14379,1,2833
14380,14380,2,2833
14381,14381,1,2834
14382,14382,2,2834
14383,14383,1,2837
14384,14384,2,2837
14385,14385,1,2838
14386,14386,2,2838
14387,14387,1,2843
14388,14388,1,2844
14389,14389,2,2844
14390,14390,1,2846
14391,14391,2,2846
14392,14392,1,2847
14393,14393,2,2847
14394,14394,1,2848
14395,14395,2,2848
14396,14396,1,2849
14397,14397,2,2849
14398,14398,1,2850
14399,14399,2,2850
14400,14400,1,2851
14401,14401,2,2851
14402,14402,1,2852
14403,14403,2,2852
14404,14404,1,2854
14405,14405,2,2854
14406,14406,1,2856
14407,14407,2,2856
14408,14408,1,2857
14409,14409,2,2857
14410,14410,1,2858
14411,14411,2,2858
14412,14412,1,2859
14413,14413,2,2859
14414,14414,1,2860
14415,14415,2,2860
14416,14416,1,2861
14417,14417,2,2861
14418,14418,1,2862
14419,14419,2,2862
14420,14420,1,2863
14421,14421,2,2863
14422,14422,1,2865
14423,14423,2,2865
14424,14424,1,2866
14425,14425,2,2866
14426,14426,1,2867
14427,14427,2,2867
14428,14428,3,2867
14429,14429,1,2869
14430,14430,2,2869
14431,14431,1,2872
14432,14432,2,2872
14433,14433,1,2873
14434,14434,2,2873
14435,14435,1,2875
14436,14436,2,2875
14437,14437,1,2878
14438,14438,2,2878
14439,14439,1,2881
14440,14440,2,2881
14441,14441,1,2882
14442,14442,2,2882
14443,14443,1,2883
14444,14444,2,2883
14445,14445,1,2886
14446,14446,2,2886
14447,14447,1,2888
14448,14448,2,2888
14449,14449,1,2889
14450,14450,2,2889
14451,14451,1,2890
14452,14452,2,2890
14453,14453,1,2892
14454,14454,2,2892
14455,14455,1,2893
14456,14456,2,2893
14457,14457,1,2894
14458,14458,2,2894
14459,14459,1,2899
14460,14460,2,2899
14461,14461,1,2900
14462,14462,2,2900
14463,14463,1,2901
14464,14464,2,2901
14465,14465,1,2902
14466,14466,2,2902
14467,14467,1,2903
14468,14468,2,2903
14469,14469,1,2904
14470,14470,2,2904
14471,14471,1,2905
14472,14472,2,2905
14473,14473,1,2906
14474,14474,2,2906
14475,14475,1,2907
14476,14476,2,2907
14477,14477,3,2907
14478,14478,4,2907
14479,14479,5,2907
14480,14480,6,2907
14481,14481,7,2907
14482,14482,8,2907
14483,14483,9,2907
14484,14484,10,2907
14485,14485,11,2907
14486,14486,12,2907
14487,14487,13,2907
14488,14488,14,2907
14489,14489,15,2907
14490,14490,16,2907
14491,14491,17,2907
14492,14492,18,2907
14493,14493,19,2907
14494,14494,20,2907
14495,14495,21,2907
14496,14496,22,2907
14497,14497,23,2907
14498,14498,24,2907
14499,14499,25,2907
14500,14500,26,2907
14501,14501,27,2907
14502,14502,28,2907
14503,14503,29,2907
14504,14504,30,2907
14505,14505,31,2907
14506,14506,32,2907
14507,14507,33,2907
14508,14508,34,2907
14509,14509,35,2907
14510,14510,36,2907
14511,14511,37,2907
14512,14512,38,2907
14513,14513,39,2907
14514,14514,40,2907
14515,14515,41,2907
14516,14516,42,2907
14517,14517,43,2907
14518,14518,44,2907
14519,14519,45,2907
14520,14520,46,2907
14521,14521,1,2908
14522,14522,2,2908
14523,14523,3,2908
14524,14524,1,2909
14525,14525,2,2909
14526,14526,1,2910
14527,14527,2,2910
14528,14528,3,2910
14529,14529,1,2911
14530,14530,2,2911
14531,14531,3,2911
14532,14532,4,2911
14533,14533,1,2912
14534,14534,2,2912
14535,14535,3,2912
14536,14536,1,2913
14537,14537,2,2913
14538,14538,3,2913
14539,14539,4,2913
14540,14540,1,2914
14541,14541,2,2914
14542,14542,3,2914
14543,14543,4,2914
14544,14544,5,2914
14545,14545,1,2915
14546,14546,2,2915
14547,14547,3,2915
14548,14548,4,2915
14549,14549,5,2915
14550,14550,6,2915
14551,14551,1,2916
14552,14552,2,2916
14553,14553,3,2916
14554,14554,1,2917
14555,14555,2,2917
14556,14556,3,2917
14557,14557,4,2917
14558,14558,5,2917
14559,14559,6,2917
14560,14560,1,2918
14561,14561,2,2918
14562,14562,1,2919
14563,14563,2,2919
14564,14564,3,2919
14565,14565,4,2919
14566,14566,1,2920
14567,14567,2,2920
14568,14568,3,2920
14569,14569,4,2920
14570,14570,1,2921
14571,14571,2,2921
14572,14572,3,2921
14573,14573,4,2921
14574,14574,1,2922
14575,14575,2,2922
14576,14576,1,2923
14577,14577,2,2923
14578,14578,1,2924
14579,14579,2,2924
14580,14580,3,2924
14581,14581,4,2924
14582,14582,5,2924
14583,14583,6,2924
14584,14584,1,2925
14585,14585,2,2925
14586,14586,1,2926
14587,14587,2,2926
14588,14588,3,2926
14589,14589,1,2927
14590,14590,2,2927
14591,14591,3,2927
14592,14592,1,2928
14593,14593,2,2928
14594,14594,3,2928
14595,14595,4,2928
14596,14596,1,2929
14597,14597,2,2929
14598,14598,1,2930
14599,14599,2,2930
14600,14600,3,2930
14601,14601,4,2930
14602,14602,1,2931
14603,14603,2,2931
14604,14604,3,2931
14605,14605,4,2931
14606,14606,1,2932
14607,14607,2,2932
14608,14608,3,2932
14609,14609,4,2932
14610,14610,1,2933
14611,14611,2,2933
14612,14612,3,2933
14613,14613,4,2933
14614,14614,1,2934
14615,14615,2,2934
14616,14616,3,2934
14617,14617,4,2934
14618,14618,1,2935
14619,14619,2,2935
14620,14620,3,2935
14621,14621,4,2935
14622,14622,1,2936
14623,14623,2,2936
14624,14624,3,2936
14625,14625,1,2937
14626,14626,2,2937
14627,14627,3,2937
14628,14628,4,2937
14629,14629,1,2938
14630,14630,1,2939
14631,14631,2,2939
14632,14632,3,2939
14633,14633,4,2939
14634,14634,1,2940
14635,14635,2,2940
14636,14636,1,2941
14637,14637,2,2941
